# Program:featureCounts v2.0.8; Command:"featureCounts" "-T" "4" "-p" "-a" "annotations/Homo_sapiens.GRCh38.chrX.gtf" "-o" "alignments/counts.txt" "alignments/SRR5223500Aligned.sortedByCoord.out.bam" "alignments/SRR5223505Aligned.sortedByCoord.out.bam" "alignments/SRR5223522Aligned.sortedByCoord.out.bam" "alignments/SRR5223543Aligned.sortedByCoord.out.bam" "alignments/SRR5223547Aligned.sortedByCoord.out.bam" "alignments/SRR5223570Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	alignments/SRR5223500Aligned.sortedByCoord.out.bam	alignments/SRR5223505Aligned.sortedByCoord.out.bam	alignments/SRR5223522Aligned.sortedByCoord.out.bam	alignments/SRR5223543Aligned.sortedByCoord.out.bam	alignments/SRR5223547Aligned.sortedByCoord.out.bam	alignments/SRR5223570Aligned.sortedByCoord.out.bam
ENSG00000017483	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	48458537;48458539;48458544;48458545;48458693;48459220;48459536;48459536;48459536;48459536;48459732;48459732;48459732;48459732;48459732;48460649;48460649;48460649;48460649;48460649;48460986;48460986;48460986;48460986;48461718;48461718;48461718;48461718;48461731;48461752;48462007;48462007;48462007;48462007;48462007;48462007;48462122;48462233;48462233;48462233;48462233;48462233;48462233;48462233;48462898;48462898;48462898;48462898;48462898;48462898;48462898;48462898;48466015;48466015;48466015;48466015;48466015;48466015;48466015;48466015;48466015;48466015;48466230;48466230;48466230;48466230;48466230;48466230;48466230;48466230;48466230;48466230;48466799;48466799;48466799;48466799;48466799;48466799;48466799;48466799;48466799;48466799;48466799;48466962;48466962;48466962;48466962;48466962;48466962;48466962;48466962;48466962;48466962;48467710;48467710;48467710;48467710;48467710;48467710;48467710;48467710;48467872;48467872;48467872;48467872;48467872;48467872;48467872;48467872;48468241;48468305;48468505;48468885;48469335;48469335;48469335;48469335;48469530;48470182;48470182	48459034;48459034;48459034;48458692;48459034;48459639;48459639;48459639;48459639;48459639;48459876;48459876;48459876;48459876;48459876;48460854;48460977;48460764;48460764;48460764;48461076;48461086;48461086;48461086;48461797;48461797;48461797;48461797;48461797;48461797;48462144;48462144;48462144;48462144;48462144;48462144;48462144;48462291;48462291;48462291;48462291;48462291;48462291;48462291;48462980;48462980;48462980;48462980;48462980;48462980;48462980;48462980;48466093;48466093;48466093;48466093;48466093;48466093;48466093;48466093;48466093;48466093;48466322;48466322;48466322;48466322;48466322;48466322;48466322;48466322;48466322;48466322;48466872;48466872;48466872;48466872;48466872;48466872;48466872;48466872;48466872;48466872;48466872;48467077;48467077;48467077;48467077;48467077;48467077;48467060;48467077;48467493;48467077;48467785;48467785;48467785;48467785;48467785;48467785;48467785;48467785;48467925;48467925;48467925;48467925;48467925;48467925;48467925;48467925;48468311;48468388;48468557;48469017;48469436;48469436;48469436;48470177;48469557;48470243;48470260	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4017	80	168	66	110	219	20
ENSG00000169059	X;X;X;X;X;X;X	6533618;6533745;6533949;6534396;6534396;6534958;6534958	6534203;6533888;6534203;6534643;6534643;6535118;6535118	-;-;-;-;-;-;-	995	0	0	0	0	0	0
ENSG00000133142	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	103576231;103577094;103585492;103585505;103585515;103585515;103585523;103585528;103585533;103585563;103585578;103585615;103585625;103585859;103585859;103585970;103586136;103586219;103586219;103586219;103586219;103586219;103586219;103586219;103586649;103586649;103586649;103586649;103586649;103586649;103586649;103586654;103586654;103586654;103586654	103576532;103577213;103585683;103585624;103585624;103585624;103585624;103585683;103585624;103585624;103586291;103585683;103585760;103586291;103586107;103586291;103586291;103586291;103586291;103586291;103586291;103586499;103586301;103586291;103586825;103586905;103586949;103587694;103587729;103587518;103587518;103587063;103586849;103587526;103587502	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2511	40	67	16	24	30	10
ENSG00000185515	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	155071420;155071499;155071503;155071508;155071518;155071532;155072327;155072327;155072327;155072327;155073374;155073374;155073377;155073377;155073377;155073411;155077170;155077170;155077170;155077170;155077170;155077170;155077170;155078616;155078616;155078616;155078616;155078616;155078616;155078616;155089263;155089263;155089263;155089263;155089263;155089263;155090784;155090784;155090784;155090784;155090784;155090784;155099315;155099315;155116057;155116057;155116057;155116057;155116057;155116711;155116711;155116711;155116711;155116711;155119999;155119999;155119999;155119999;155119999;155121223;155121223;155121223;155121223;155121223	155071650;155071650;155071650;155071650;155071650;155071654;155072343;155072343;155072343;155072343;155073431;155073431;155073431;155073431;155073431;155073431;155077289;155077289;155077289;155077289;155077289;155077289;155077289;155078930;155078703;155078703;155078703;155078703;155078703;155078703;155089351;155089351;155089351;155089351;155089351;155089351;155090839;155090839;155090839;155090839;155090839;155090839;155099389;155099389;155116188;155116183;155116188;155116188;155116188;155116754;155116754;155116754;155116754;155116754;155120168;155120168;155120168;155120168;155120168;155123036;155123074;155123072;155123077;155121318	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3166	128	109	56	84	109	30
ENSG00000067829	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	153785766;153785767;153785767;153785768;153785798;153786212;153786212;153786355;153786355;153786355;153786355;153786801;153786801;153786801;153786801;153786801;153786801;153787051;153787051;153787051;153787051;153787051;153787051;153787051;153787127;153787391;153787464;153787464;153787464;153787464;153787464;153787464;153787464;153787464;153787823;153787823;153787823;153787823;153787823;153787823;153787823;153787823;153787826;153788075;153788075;153788075;153788075;153788075;153788075;153788075;153788075;153788075;153789114;153789712;153789712;153789712;153789712;153789712;153789712;153789712;153789712;153789712;153789838;153790195;153790195;153790195;153790195;153790195;153790195;153790195;153790195;153790564;153790564;153790564;153790564;153790564;153790564;153790564;153790796;153790810;153790810;153790810;153790810;153790810;153790810;153790810;153791191;153792247;153794246;153794246;153794246;153794246;153794246;153794246;153794246;153794246;153794315	153786272;153786449;153786009;153785973;153786272;153786272;153786272;153786449;153786449;153786449;153786449;153786947;153786947;153786947;153786947;153786947;153786947;153787153;153787153;153787153;153787153;153787153;153787153;153787153;153787153;153787597;153787597;153787597;153787597;153787597;153787597;153787597;153787553;153787597;153787955;153787955;153787955;153787955;153787955;153787955;153787955;153787955;153787955;153788135;153788135;153788135;153788135;153788135;153788135;153788135;153788135;153788135;153789200;153789824;153789824;153789824;153789790;153789824;153789824;153789824;153789824;153789824;153790292;153790292;153790292;153790292;153790292;153790292;153790292;153790292;153790292;153790575;153790575;153790575;153790575;153790575;153790575;153790575;153790851;153790851;153790851;153790971;153790851;153790851;153790851;153790851;153791308;153792382;153794325;153794346;153794335;153794356;153794356;153794375;153794381;153794512;153794359	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2699	99	141	72	94	103	28
ENSG00000185448	X	34129752	34132314	-	2563	0	0	0	0	0	0
ENSG00000155008	X;X;X;X;X;X;X;X;X	85003877;85046446;85051389;85054344;85055827;85067127;85073998;85074274;85087590	85003927;85046550;85051508;85054398;85055925;85067218;85074111;85074391;85093315	+;+;+;+;+;+;+;+;+	6480	95	70	88	53	90	9
ENSG00000102024	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	115561174;115561174;115561182;115561228;115593553;115593608;115610243;115610243;115610243;115610243;115610243;115610243;115610243;115610803;115614153;115614153;115614153;115622246;115622246;115622246;115622246;115622246;115622246;115624341;115629198;115629198;115629198;115629198;115629198;115629835;115629835;115629835;115629835;115629835;115629835;115634000;115634000;115634000;115634000;115634000;115634881;115634881;115634881;115634881;115636836;115636836;115636836;115636836;115639718;115640110;115640304;115640408;115640408;115640408;115640408;115640408;115643313;115643313;115643313;115643313;115643313;115643313;115645021;115645021;115645021;115645021;115645021;115645021;115646072;115646072;115646072;115646072;115646072;115646072;115646402;115646402;115646402;115646402;115646402;115647550;115647550;115647550;115647550;115647893;115647893;115647893;115647893;115649429;115649429;115649429;115649429	115561260;115561260;115561260;115561260;115593632;115593632;115610323;115610323;115610323;115610323;115610323;115610323;115610323;115610921;115614208;115614534;115614534;115622409;115622409;115622409;115622409;115622409;115622409;115624380;115629327;115629327;115629327;115629327;115629327;115629967;115629967;115629967;115629967;115629916;115629967;115634081;115634081;115634081;115634081;115634081;115635046;115635046;115635046;115635046;115636978;115636978;115636978;115636978;115639769;115640136;115640503;115640503;115640503;115640503;115640503;115640503;115643508;115643508;115643508;115643508;115643508;115643508;115645099;115645099;115645099;115645099;115645099;115645099;115646157;115646186;115646186;115646186;115646186;115646186;115646431;115646535;115646535;115646535;115646535;115647673;115647673;115647673;115647673;115648017;115648017;115648017;115648017;115650672;115650056;115649758;115650861	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4092	2	0	4	0	2	0
ENSG00000237331	X;X	123872626;123873809	123872983;123873932	-;-	482	0	1	0	0	2	0
ENSG00000252627	X	123874459	123874565	+	107	0	0	0	0	0	0
ENSG00000237025	X	123878590	123879296	-	707	0	0	0	0	0	2
ENSG00000237426	X	124173001	124174459	-	1459	5	16	6	1	2	0
ENSG00000252693	X	124197743	124197849	+	107	2	4	0	2	0	0
ENSG00000234564	X;X	124204499;124205307	124205005;124205806	-;-	1007	4	2	6	8	2	0
ENSG00000282419	X;X;X	124246249;124332660;124335352	124246337;124336863;124336840	+;+;+	4293	0	0	0	0	0	0
ENSG00000232054	X	124280530	124281422	+	893	723	623	536	663	860	170
ENSG00000226532	X	124326175	124326258	-	84	108	155	106	165	109	21
ENSG00000147257	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	133535745;133535745;133535745;133536013;133536124;133536124;133536124;133536137;133536137;133536149;133536149;133596440;133596440;133596440;133596440;133596440;133596440;133596440;133596440;133596440;133596440;133596440;133661730;133661730;133661730;133661730;133661730;133661730;133661730;133661730;133661730;133661730;133661730;133661942;133692113;133692369;133692369;133692369;133692369;133692369;133692369;133692369;133692369;133692369;133699895;133699895;133699895;133699895;133699895;133699895;133699895;133699895;133699895;133699895;133700617;133702617;133702617;133703008;133704205;133753482;133753482;133753482;133753482;133753482;133753482;133753482;133754044;133834500;133953050;133953050;133953050;133953050;133953098;133985275;133985275;133985275;133985275;133985275;133985275;133987057	133536293;133536293;133536293;133536293;133536293;133536293;133536293;133536293;133536293;133536293;133536293;133596599;133596599;133596599;133596599;133596599;133596599;133596599;133596599;133596599;133596599;133596599;133661850;133661850;133661850;133662086;133661850;133661850;133661850;133661850;133661850;133661850;133661850;133662111;133692494;133692494;133692494;133692494;133692494;133692494;133692494;133692494;133692494;133692514;133700028;133700028;133700028;133700028;133700028;133700028;133700028;133700028;133700028;133700028;133700709;133702679;133702694;133703106;133704273;133754176;133754176;133753707;133753702;133754176;133754176;133754176;133754176;133834570;133953211;133953211;133953211;133953211;133953211;133985535;133985594;133985449;133985617;133985594;133985594;133987100	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3281	8	8	6	4	1	4
ENSG00000126895	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	153902531;153904673;153904974;153904974;153905001;153905075;153905114;153905532;153905532;153905532;153905532;153906019;153906523;153906523;153906523;153906523	153902892;153904771;153905170;153905170;153905170;153905170;153905170;153906416;153906781;153906328;153906416;153906416;153907163;153907166;153906816;153907166	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2293	0	0	1	0	0	0
ENSG00000130032	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	151694607;151694658;151695124;151695258;151695456;151695458;151695479;151698307;151698784;151698784;151698784;151698784;151698784;151698784;151698784;151698784;151699972;151699996;151699996;151699996;151699996;151699996;151700007;151700007;151700506;151700506;151700506;151700506;151700506;151700506;151700506;151700551;151705268	151694743;151694743;151695275;151695275;151695544;151695544;151695544;151698665;151698821;151698821;151698821;151698821;151698821;151698821;151698821;151698821;151700301;151700156;151700156;151700156;151700144;151700156;151700156;151700156;151705924;151700721;151705924;151701591;151701540;151700572;151703854;151700693;151705503	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6524	0	0	1	1	0	1
ENSG00000183862	X;X;X;X;X;X;X	151734746;151738458;151738787;151739562;151740794;151742536;151743093	151734943;151738593;151738879;151739732;151740901;151742642;151745564	+;+;+;+;+;+;+	3285	0	0	0	0	0	0
ENSG00000275287	X	388100	388389	-	290	0	2	0	0	0	0
ENSG00000234958	X	523775	524102	-	328	0	8	2	0	8	0
ENSG00000229232	X	545236	545352	-	117	0	0	0	0	0	0
ENSG00000185960	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	624344;624344;630466;630466;630791;630807;634618;634618;634618;634618;640821;640821;640821;640821;640999;640999;640999;640999;644391;644391;658785;658785	624602;624602;631174;631174;631174;631174;634826;634826;634826;634826;640878;640878;640878;640878;641087;641087;641087;641087;651584;646823;659411;659411	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	9145	3	0	3	1	2	0
ENSG00000102003	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	49187815;49188163;49189137;49189253;49190542;49190548;49191433;49191433;49191433;49191433;49191993;49193272;49193272;49193272;49193272;49193272;49194166;49194166;49194166;49194166;49194166;49194166;49194191;49194311;49197017;49197377;49197487;49197539;49197715;49197715;49197715;49198968;49198968;49198968;49198968;49198968;49198968;49198968;49198968;49200151;49200151;49200151;49200151;49200151;49200151;49200151;49200151;49200151	49189282;49189282;49189282;49189282;49191763;49193463;49191763;49191763;49191763;49191763;49193463;49193463;49193463;49193463;49193463;49193463;49194361;49194361;49194667;49194361;49194614;49194361;49194361;49194361;49199033;49197839;49197839;49197839;49197839;49197839;49197839;49199033;49199033;49199033;49199033;49199033;49199033;49199033;49199033;49200195;49200195;49200193;49200193;49200218;49200193;49200199;49200176;49200193	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6977	9	34	4	6	32	16
ENSG00000237490	X	6989329	6989783	+	455	60	38	44	30	48	0
ENSG00000228550	X	7113005	7113404	-	400	0	0	0	0	0	0
ENSG00000101846	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	7147237;7147291;7147712;7147977;7147977;7190880;7190880;7190880;7190880;7190880;7219456;7253196;7253196;7253196;7253196;7253196;7253196;7257242;7257242;7257242;7257242;7257242;7257242;7257466;7257466;7257466;7257466;7257466;7257466;7259349;7259349;7259349;7259349;7259349;7259349;7275951;7275951;7275951;7275951;7275951;7275951;7305046;7305046;7305046;7305046;7305046;7325339;7325339;7325339;7325339;7325339;7325339;7333986;7333986;7333986;7333986;7333986;7333986;7349888;7349888;7349888;7446176;7452386;7514882;7586207;7732992;7803301	7147602;7147602;7148083;7148083;7148083;7191008;7191008;7191008;7191008;7191008;7219686;7253336;7253336;7253336;7253336;7253336;7253336;7257363;7257363;7257363;7257363;7257363;7257363;7257588;7257588;7257588;7257588;7257588;7257588;7259772;7259772;7259772;7259772;7259772;7259772;7276087;7276087;7276087;7276087;7276087;7276087;7305183;7305183;7305183;7305183;7305183;7325498;7325498;7325498;7325498;7325498;7325498;7334107;7334107;7334107;7334107;7334107;7334107;7354810;7354641;7354626;7446218;7453758;7517075;7586327;7733131;7804358	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	12317	22	10	18	12	30	8
ENSG00000264268	X	7147860	7147937	+	78	0	0	0	0	0	0
ENSG00000279682	X	7489659	7491199	+	1541	0	0	0	0	0	0
ENSG00000274923	X	7896514	7896722	-	209	0	0	0	0	0	0
ENSG00000006757	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	7898247;7898763;7898763;7901989;7901989;7901989;7902049;7912028;7912028;7912028;7912028;7921713;7921713;7921713;7921713;7922004;7922004;7922004;7922004;7925940;7925940;7925940;7927286;7927671;7927686;7927686	7900817;7900817;7900817;7902141;7902141;7902141;7902141;7912093;7912093;7912093;7912093;7921848;7921848;7921848;7921848;7922098;7922098;7922098;7922098;7926132;7926132;7926132;7927413;7927739;7927739;7927739	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3411	22	12	18	14	18	8
ENSG00000204116	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	73563197;73563200;73563282;73563452;73577407;73577407;73577407;73577407;73578704;73584417;73584417;73584417;73584417;73679326;73679326;73679326;73679326;73679654;73679654;73679654;73680955;73680955;73680955;73680955;73686596	73563580;73563580;73563580;73563580;73577461;73577461;73577461;73577461;73578785;73584572;73584572;73584572;73584572;73679382;73679382;73679382;73679382;73679713;73679713;73679713;73683215;73681116;73687102;73687111;73686773	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6951	99	56	80	74	62	10
ENSG00000236446	X;X;X	120872607;120873865;120874896	120872740;120874020;120875866	-;-;-	1261	0	0	0	0	0	0
ENSG00000230707	X	140091678	140092911	+	1234	0	2	0	0	0	0
ENSG00000179304	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	52891306;52891600;52896941;52897306;52897313;52897330;52897400;52899059;52899059;52899383;52899468;52899468;52899468;52899468;52900568;52900568;52900568;52900568;52900568;52900568;52900571;52907109;52907109;52907109;52907109;52907109;52907109;52907109;52907109	52891730;52891730;52897190;52897409;52897409;52899541;52898726;52899541;52899541;52899541;52899541;52899541;52899541;52899541;52900660;52900660;52900660;52900660;52900660;52900660;52900660;52908556;52908560;52908560;52907613;52907393;52907236;52908560;52907374	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4456	0	0	0	0	0	0
